y,delta,z,alpha,mu1,mu2,mu3
-1.88,-0.04,0.45174223,0.46731934,0.027001401,0.52298415,0.4500144
-1.88,0.0,0.45387524,0.46872887,0.02674721,0.5215134,0.45173943
-1.88,0.04,0.45600122,0.470134,0.026495896,0.52004474,0.45345935
-1.88,0.08,0.45811984,0.4715346,0.026247468,0.5185786,0.45517394
-1.88,0.12,0.46023136,0.47293082,0.026001865,0.5171149,0.45688334
-1.88,0.16,0.4623357,0.47432244,0.025759023,0.5156535,0.4585874
-1.88,0.2,0.46443295,0.47570965,0.025518954,0.5141947,0.46028626
-1.88,0.24,0.46652302,0.47709236,0.025281612,0.5127386,0.46197978
-1.88,0.28,0.46860608,0.47847056,0.025046948,0.51128507,0.463668
-1.88,0.32,0.4706821,0.4798442,0.024814934,0.50983423,0.46535087
-1.88,0.36,0.472751,0.4812132,0.02458555,0.50838614,0.46702826
-1.88,0.4,0.47481287,0.48257768,0.024358764,0.50694096,0.46870026
-1.88,0.44,0.47686762,0.4839375,0.024134543,0.5054987,0.47036675
-1.88,0.48,0.47891527,0.48529264,0.02391287,0.5040594,0.47202772
-1.88,0.52,0.4809558,0.48664305,0.023693703,0.5026232,0.4736831
-1.88,0.56,0.48298916,0.48798865,0.023477027,0.50119025,0.47533274
-1.88,0.6,0.4850154,0.48932952,0.02326281,0.49976042,0.47697675
-1.88,0.64,0.4870343,0.49066544,0.02305104,0.49833408,0.47861493
-1.88,0.68,0.48904586,0.49199638,0.022841703,0.49691117,0.48024714
-1.88,0.72,0.49105006,0.49332225,0.022634758,0.49549183,0.48187333
-1.88,0.76,0.49304676,0.49464312,0.022430187,0.49407625,0.48349354
-1.88,0.8,0.4950359,0.49595872,0.022227997,0.49266452,0.48510748
-1.88,0.84,0.4970173,0.49726906,0.022028146,0.49125677,0.4867151
-1.88,0.88,0.49899095,0.49857402,0.021830615,0.48985302,0.4883163
-1.88,0.92,0.5009565,0.49987337,0.021635428,0.48845378,0.48991078
-1.88,0.96,0.5029139,0.50116706,0.021442547,0.48705897,0.49149853
-1.88,1.0,0.504863,0.502455,0.021251976,0.48566872,0.49307927
-1.88,1.04,0.5068037,0.50373703,0.021063672,0.48428336,0.494653
-1.88,1.08,0.5087356,0.5050129,0.02087766,0.48290306,0.49621934
-1.88,1.12,0.51065856,0.50628257,0.020693934,0.48152795,0.4977781
-1.88,1.16,0.51257235,0.50754577,0.020512467,0.4801584,0.49932915
-1.88,1.2,0.5144768,0.5088025,0.020333253,0.47879443,0.5008723
-1.88,1.24,0.5163714,0.5100522,0.02015631,0.47743657,0.50240713
-1.88,1.28,0.51825625,0.5112951,0.01998163,0.47608477,0.5039336
-1.88,1.32,0.5201309,0.51253086,0.019809185,0.47473934,0.5054515
-1.88,1.36,0.5219949,0.5137591,0.019639006,0.47340065,0.5069603
-1.88,1.4,0.52384824,0.51497996,0.019471057,0.47206882,0.5084601
-1.88,1.44,0.5256903,0.51619273,0.019305373,0.47074437,0.5099502
-1.88,1.48,0.5275212,0.51739776,0.019141912,0.4694272,0.51143086
-1.88,1.52,0.52934027,0.5185945,0.018980697,0.46811786,0.5129014
-1.88,1.56,0.5311474,0.5197829,0.018821709,0.4668164,0.5143619
-1.88,1.6,0.5329421,0.5209625,0.018664975,0.4655233,0.5158117
-1.88,1.64,0.5347244,0.52213347,0.018510442,0.46423864,0.51725096
-1.88,1.68,0.5364937,0.52329534,0.018358145,0.46296272,0.51867914
-1.88,1.72,0.53825,0.52444816,0.018208053,0.46169564,0.5200963
-1.88,1.76,0.53999287,0.5255915,0.018060178,0.4604379,0.52150196
-1.88,1.8,0.541722,0.5267253,0.017914478,0.45918953,0.522896
-1.88,1.84,0.54343736,0.52784944,0.017770978,0.4579507,0.5242783
-1.88,1.88,0.5451386,0.5289638,0.017629642,0.45672175,0.5256486
-1.88,1.92,0.5468255,0.5300682,0.017490469,0.45550275,0.52700675
-1.88,1.96,0.548498,0.5311625,0.017353449,0.45429394,0.5283526
-1.88,2.0,0.5501558,0.5322467,0.01721854,0.45309538,0.5296861
-1.84,-2.0,0.3305392,0.38873208,0.04521933,0.6005037,0.354277
-1.84,-1.96,0.33329543,0.3904678,0.04471361,0.5989062,0.3563802
-1.84,-1.92,0.33603215,0.39219427,0.044216104,0.5973111,0.35847285
-1.84,-1.88,0.33874974,0.39391178,0.043726582,0.5957182,0.3605552
-1.84,-1.84,0.34144852,0.3956204,0.043244895,0.59412783,0.36262733
-1.84,-1.8,0.3441289,0.39732015,0.04277085,0.59253985,0.36468932
-1.84,-1.76,0.34679115,0.39901125,0.042304244,0.5909545,0.3667413
-1.84,-1.72,0.34943575,0.40069383,0.041844897,0.5893716,0.3687835
-1.84,-1.68,0.352063,0.40236795,0.041392688,0.5877914,0.37081596
-1.84,-1.64,0.3546733,0.40403384,0.040947396,0.58621365,0.37283894
-1.84,-1.6,0.3572671,0.40569165,0.04050885,0.5846385,0.37485263
-1.84,-1.56,0.3598447,0.40734145,0.04007693,0.583066,0.37685707
-1.84,-1.52,0.36240652,0.40898347,0.039651442,0.581496,0.37885255
-1.84,-1.48,0.36495292,0.41061792,0.03923223,0.5799286,0.38083923
-1.84,-1.44,0.36748436,0.41224483,0.038819157,0.5783636,0.38281727
-1.84,-1.4,0.37000117,0.4138644,0.038412042,0.576801,0.38478687
-1.84,-1.36,0.37250373,0.4154769,0.038010783,0.5752409,0.38674825
-1.84,-1.32,0.37499237,0.41708243,0.03761523,0.57368326,0.3887016
-1.84,-1.28,0.37746745,0.41868103,0.037225235,0.5721278,0.39064693
-1.84,-1.24,0.37992945,0.4202731,0.03684066,0.5705747,0.3925847
-1.84,-1.2,0.38237867,0.42185858,0.03646136,0.5690237,0.39451495
-1.84,-1.16,0.38481534,0.4234377,0.036087263,0.56747496,0.3964378
-1.84,-1.12,0.38723987,0.42501062,0.035718214,0.5659283,0.3983535
-1.84,-1.08,0.38965264,0.4265775,0.03535412,0.5643837,0.40026224
-1.84,-1.04,0.39205387,0.42813843,0.03499484,0.5628411,0.40216407
-1.84,-1.0,0.39444387,0.42969358,0.034640286,0.5613005,0.40405926
-1.84,-0.96,0.396823,0.4312431,0.034290347,0.55976176,0.40594792
-1.84,-0.92,0.39919147,0.43278703,0.03394491,0.5582249,0.40783018
-1.84,-0.88,0.40154952,0.43432552,0.03360392,0.55669,0.40970612
-1.84,-0.84,0.40389755,0.43585873,0.033267245,0.5551567,0.411576
-1.84,-0.8,0.4062356,0.43738678,0.032934822,0.55362535,0.41343984
-1.84,-0.76,0.40856406,0.43890968,0.03260654,0.55209565,0.4152978
-1.84,-0.72,0.4108831,0.44042757,0.032282334,0.5505677,0.41714996
-1.84,-0.68,0.4131928,0.44194043,0.031962145,0.5490415,0.4189963
-1.84,-0.64,0.41549364,0.4434486,0.03164585,0.54751694,0.42083725
-1.84,-0.6,0.41778556,0.4449519,0.0313334,0.5459941,0.42267254
-1.84,-0.56,0.42006877,0.44645047,0.031024747,0.5444729,0.42450237
-1.84,-0.52,0.42234352,0.44794437,0.03071978,0.5429534,0.42632684
-1.84,-0.48,0.42460984,0.44943368,0.030418469,0.54143554,0.42814595
-1.84,-0.44,0.42686796,0.4509184,0.030120755,0.53991944,0.42995974
-1.84,-0.4,0.42911795,0.45239857,0.02982657,0.53840506,0.4317683
-1.84,-0.36,0.4313601,0.4538744,0.029535808,0.5368923,0.43357182
-1.84,-0.32,0.43359423,0.4553457,0.029248511,0.53538144,0.43537003
-1.84,-0.28,0.43582073,0.4568126,0.02896455,0.53387225,0.43716317
-1.84,-0.24,0.43803948,0.45827508,0.0286839,0.5323649,0.4389512
-1.84,-0.2,0.44025072,0.45973316,0.028406508,0.53085935,0.44073412
-1.84,-0.16,0.44245437,0.46118686,0.028132359,0.52935576,0.4425119
-1.84,-0.12,0.44465068,0.46263623,0.027861344,0.52785397,0.44428465
-1.84,-0.08,0.4468396,0.46408123,0.027593456,0.5263542,0.44605234
-1.84,-0.04,0.44902128,0.46552196,0.027328629,0.5248563,0.44781503
-1.84,0.0,0.4511957,0.46695828,0.027066857,0.52336055,0.4495726
-1.84,0.04,0.45336288,0.46839023,0.026808076,0.5218669,0.451325
-1.84,0.08,0.45552295,0.46981782,0.026552262,0.5203754,0.45307234
-1.84,0.12,0.4576759,0.47124112,0.026299365,0.518886,0.4548146
-1.84,0.16,0.45982173,0.4726599,0.026049355,0.517399,0.45655164
-1.84,0.2,0.4619606,0.47407442,0.025802176,0.5159142,0.45828366
-1.84,0.24,0.4640924,0.4754844,0.025557822,0.51443183,0.46001038
-1.84,0.28,0.46621722,0.47689006,0.02531621,0.5129518,0.46173197
-1.84,0.32,0.4683349,0.47829112,0.025077384,0.51147443,0.4634482
-1.84,0.36,0.47044563,0.4796877,0.024841262,0.5099996,0.46515912
-1.84,0.4,0.47254926,0.48107973,0.02460784,0.50852746,0.46686468
-1.84,0.44,0.47464594,0.48246726,0.02437705,0.507058,0.46856493
-1.84,0.48,0.47673553,0.48385006,0.024148898,0.50559145,0.4702596
-1.84,0.52,0.4788179,0.4852282,0.02392336,0.5041279,0.47194874
-1.84,0.56,0.48089325,0.48660162,0.02370039,0.50266725,0.4736323
-1.84,0.6,0.48296124,0.48797017,0.023479994,0.5012099,0.4753101
-1.84,0.64,0.485022,0.48933393,0.023262106,0.4997558,0.47698215
-1.84,0.68,0.48707533,0.49069256,0.023046754,0.49830505,0.4786482
-1.84,0.72,0.48912132,0.4920463,0.022833876,0.49685776,0.48030835
-1.84,0.76,0.4911596,0.49339473,0.022623496,0.49541423,0.48196226
-1.84,0.8,0.49319026,0.49473798,0.022415549,0.49397445,0.48360994
-1.84,0.84,0.495213,0.4960759,0.022210062,0.49253872,0.48525122
-1.84,0.88,0.4972279,0.49740833,0.022006996,0.49110705,0.48688596
-1.84,0.92,0.49923447,0.49873504,0.021806363,0.4896798,0.4885139
-1.84,0.96,0.50123286,0.500056,0.021608116,0.48825693,0.49013498
-1.84,1.0,0.50322264,0.5013711,0.021412257,0.48683882,0.4917489
-1.84,1.04,0.5052038,0.5026801,0.02121881,0.48542556,0.49335566
-1.84,1.08,0.5071758,0.5039828,0.021027738,0.48401755,0.49495468
-1.84,1.12,0.5091387,0.5052791,0.020839026,0.48261487,0.4965461
-1.84,1.16,0.5110921,0.50656873,0.02065269,0.4812178,0.4981295
-1.84,1.2,0.5130358,0.5078516,0.020468729,0.4798266,0.4997047
-1.84,1.24,0.51496947,0.50912744,0.020287119,0.47844145,0.5012714
-1.84,1.28,0.51689285,0.5103961,0.02010785,0.47706267,0.5028295
-1.84,1.32,0.51880574,0.5116574,0.01993095,0.47569045,0.5043786
-1.84,1.36,0.5207076,0.5129109,0.019756392,0.47432524,0.5059183
-1.84,1.4,0.5225983,0.51415664,0.019584185,0.4729671,0.5074487
-1.84,1.44,0.52447754,0.51539433,0.019414322,0.47161645,0.50896925
-1.84,1.48,0.52634495,0.5166237,0.019246781,0.4702735,0.5104797
-1.84,1.52,0.5282003,0.5178447,0.019081574,0.46893847,0.51198
-1.84,1.56,0.5300432,0.5190568,0.018918721,0.46761173,0.5134696
-1.84,1.6,0.5318733,0.52026004,0.018758187,0.46629354,0.5149483
-1.84,1.64,0.5336904,0.5214542,0.018599954,0.464984,0.516416
-1.84,1.68,0.5354942,0.52263904,0.018444045,0.46368355,0.5178724
-1.84,1.72,0.53728455,0.5238145,0.018290421,0.46239224,0.5193173
-1.84,1.76,0.539061,0.52498025,0.018139098,0.46111044,0.52075046
-1.84,1.8,0.54082334,0.5261361,0.01799007,0.45983836,0.52217156
-1.84,1.84,0.54257154,0.5272821,0.017843287,0.45857605,0.5235807
-1.84,1.88,0.5443051,0.52841794,0.017698767,0.45732394,0.5249773
-1.84,1.92,0.54602414,0.52954364,0.017556474,0.45608187,0.52636164
-1.84,1.96,0.5477283,0.530659,0.017416388,0.4548503,0.5277333
-1.84,2.0,0.5494175,0.5317639,0.017278505,0.4536292,0.5290923
-1.8,-2.0,0.32568344,0.38568214,0.046121687,0.6032955,0.3505828
-1.8,-1.96,0.3284885,0.38744274,0.04559864,0.60168624,0.35271508
-1.8,-1.92,0.33127388,0.3891944,0.045084067,0.60007876,0.35483715
-1.8,-1.88,0.33403987,0.39093706,0.044577826,0.59847325,0.35694897
-1.8,-1.84,0.3367868,0.39267096,0.044079732,0.5968696,0.35905072
-1.8,-1.8,0.33951512,0.39439604,0.043589547,0.595268,0.36114243
-1.8,-1.76,0.34222507,0.39611253,0.043107107,0.5936686,0.3632243
-1.8,-1.72,0.344917,0.3978205,0.04263226,0.5920714,0.36529636
-1.8,-1.68,0.34759146,0.39952016,0.042164806,0.5904763,0.36735892
-1.8,-1.64,0.35024863,0.40121156,0.04170456,0.58888346,0.36941198
-1.8,-1.6,0.35288897,0.40289485,0.041251358,0.58729297,0.37145573
-1.8,-1.56,0.3555129,0.40457016,0.040805027,0.5857047,0.37349036
-1.8,-1.52,0.35812074,0.40623772,0.040365394,0.5841185,0.37551606
-1.8,-1.48,0.36071286,0.40789765,0.039932303,0.58253473,0.37753296
-1.8,-1.44,0.3632897,0.4095501,0.039505616,0.5809531,0.37954125
-1.8,-1.4,0.36585167,0.41119522,0.039085165,0.5793737,0.3815411
-1.8,-1.36,0.3683991,0.41283327,0.038670763,0.5777964,0.38353282
-1.8,-1.32,0.3709323,0.41446418,0.03826234,0.5762213,0.38551638
-1.8,-1.28,0.3734518,0.41608834,0.03785968,0.57464826,0.3874921
-1.8,-1.24,0.37595785,0.41770577,0.037462685,0.5730772,0.3894601
-1.8,-1.2,0.37845084,0.41931674,0.03707121,0.57150817,0.39142066
-1.8,-1.16,0.38093108,0.42092127,0.036685128,0.5699411,0.3933738
-1.8,-1.12,0.38339898,0.4225196,0.036304317,0.5683758,0.39531982
-1.8,-1.08,0.38585484,0.42411187,0.03592865,0.5668125,0.39725885
-1.8,-1.04,0.388299,0.4256982,0.035558008,0.56525093,0.39919105
-1.8,-1.0,0.3907317,0.42727873,0.035192277,0.5636911,0.40111658
-1.8,-0.96,0.39315337,0.4288537,0.03483134,0.562133,0.4030357
-1.8,-0.92,0.39556417,0.43042302,0.03447512,0.5605765,0.40494835
-1.8,-0.88,0.3979644,0.4319869,0.034123518,0.5590217,0.4068547
-1.8,-0.84,0.40035433,0.43354553,0.033776388,0.5574686,0.40875503
-1.8,-0.8,0.4027343,0.435099,0.03343369,0.55591697,0.41064942
-1.8,-0.76,0.40510452,0.43664744,0.033095285,0.55436677,0.41253796
-1.8,-0.72,0.40746516,0.4381908,0.032761116,0.5528182,0.41442072
-1.8,-0.68,0.4098165,0.43972933,0.032431107,0.551271,0.4162979
-1.8,-0.64,0.4121587,0.441263,0.03210516,0.54972535,0.4181695
-1.8,-0.6,0.41449198,0.44279194,0.0317832,0.5481812,0.42003563
-1.8,-0.56,0.41681656,0.4443162,0.031465165,0.5466384,0.42189643
-1.8,-0.52,0.4191325,0.44583583,0.031150997,0.5450972,0.42375183
-1.8,-0.48,0.4214401,0.44735098,0.030840581,0.54355735,0.4256021
-1.8,-0.44,0.42373943,0.4488616,0.030533891,0.542019,0.42744714
-1.8,-0.4,0.4260306,0.45036775,0.030230856,0.54048204,0.42928702
-1.8,-0.36,0.42831385,0.45186955,0.029931417,0.53894675,0.43112186
-1.8,-0.32,0.43058923,0.45336694,0.029635502,0.5374128,0.43295163
-1.8,-0.28,0.43285692,0.45486003,0.029343067,0.5358805,0.43477643
-1.8,-0.24,0.43511692,0.45634884,0.029054062,0.5343497,0.43659624
-1.8,-0.2,0.43736932,0.45783332,0.028768424,0.5328206,0.43841106
-1.8,-0.16,0.43961433,0.45931342,0.028486118,0.531293,0.44022086
-1.8,-0.12,0.44185197,0.46078944,0.028207066,0.52976704,0.44202584
-1.8,-0.08,0.44408235,0.4622612,0.027931245,0.5282429,0.44382593
-1.8,-0.04,0.4463054,0.46372858,0.027658623,0.5267205,0.4456209
-1.8,0.0,0.44852132,0.46519175,0.027389118,0.52519983,0.447411
-1.8,0.04,0.45073012,0.46665066,0.027122732,0.52368104,0.44919616
-1.8,0.08,0.45293182,0.46810538,0.026859382,0.5221642,0.45097637
-1.8,0.12,0.45512643,0.46955574,0.026599074,0.5206494,0.45275152
-1.8,0.16,0.45731404,0.47100183,0.026341734,0.51913655,0.45452172
-1.8,0.2,0.45949474,0.47244364,0.026087318,0.51762575,0.4562869
-1.8,0.24,0.46166843,0.47388113,0.025835808,0.51611716,0.458047
-1.8,0.28,0.46383515,0.47531423,0.0255872,0.5146108,0.45980197
-1.8,0.32,0.4659948,0.47674295,0.025341414,0.5131069,0.4615518
-1.8,0.36,0.46814752,0.47816715,0.025098452,0.5116053,0.4632963
-1.8,0.4,0.4702932,0.47958684,0.02485826,0.5101062,0.46503556
-1.8,0.44,0.47243193,0.48100206,0.02462081,0.50860965,0.46676952
-1.8,0.48,0.47456357,0.48241276,0.024386086,0.5071158,0.4684981
-1.8,0.52,0.47668803,0.48381865,0.024154069,0.50562483,0.4702211
-1.8,0.56,0.47880533,0.4852199,0.023924729,0.50413674,0.47193852
-1.8,0.6,0.48091543,0.48661634,0.023698024,0.5026517,0.47365034
-1.8,0.64,0.48301816,0.48800784,0.023473943,0.5011698,0.47535625
-1.8,0.68,0.48511338,0.48939434,0.02325249,0.49969122,0.47705624
-1.8,0.72,0.4872012,0.49077585,0.02303361,0.49821603,0.47875035
-1.8,0.76,0.4892812,0.4921521,0.02281732,0.4967446,0.4804381
-1.8,0.8,0.49135342,0.49352297,0.022603573,0.49527687,0.48211953
-1.8,0.84,0.4934177,0.49488848,0.022392357,0.49381307,0.48379454
-1.8,0.88,0.49547386,0.49624836,0.022183683,0.49235344,0.4854628
-1.8,0.92,0.49752164,0.49760255,0.021977523,0.4908982,0.4871243
-1.8,0.96,0.4995609,0.49895087,0.021773871,0.48944747,0.4887787
-1.8,1.0,0.5015914,0.50029296,0.021572702,0.4880015,0.49042577
-1.8,1.04,0.50361294,0.50162905,0.02137403,0.48656052,0.4920655
-1.8,1.08,0.50562507,0.5029585,0.021177867,0.48512492,0.4936973
-1.8,1.12,0.50762784,0.50428134,0.020984145,0.48369467,0.49532118
-1.8,1.16,0.5096209,0.5055975,0.0207929,0.48227012,0.49693698
-1.8,1.2,0.5116037,0.5069065,0.02060414,0.48085174,0.49854416
-1.8,1.24,0.5135763,0.5082083,0.020417826,0.47943947,0.5001427
-1.8,1.28,0.5155383,0.5095027,0.020233963,0.47803378,0.50173223
-1.8,1.32,0.51748925,0.5107894,0.02005256,0.47663495,0.50331247
-1.8,1.36,0.5194289,0.51206815,0.0198736,0.47524324,0.50488317
-1.8,1.4,0.52135694,0.51333886,0.0196971,0.4738589,0.50644404
-1.8,1.44,0.52327305,0.51460105,0.019523045,0.4724823,0.50799465
-1.8,1.48,0.525177,0.51585484,0.019351415,0.47111353,0.5095351
-1.8,1.52,0.5270684,0.5170998,0.019182224,0.46975303,0.5110647
-1.8,1.56,0.5289469,0.51833576,0.019015467,0.46840107,0.5125835
-1.8,1.6,0.5308122,0.5195625,0.01885111,0.46705782,0.514091
-1.8,1.64,0.5326641,0.5207798,0.01868918,0.46572363,0.5155871
-1.8,1.68,0.53450227,0.52198756,0.018529642,0.46439874,0.5170716
-1.8,1.72,0.5363265,0.52318555,0.018372495,0.46308324,0.5185442
-1.8,1.76,0.5381365,0.5243736,0.018217724,0.46177757,0.5200047
-1.8,1.8,0.539932,0.52555156,0.018065315,0.4604818,0.5214529
-1.8,1.84,0.5417128,0.5267192,0.017915256,0.45919612,0.52288854
-1.8,1.88,0.5434788,0.5278766,0.017767524,0.45792082,0.52431166
-1.8,1.92,0.54522973,0.52902347,0.017622108,0.4566559,0.52572197
-1.8,1.96,0.54696554,0.53015983,0.017478958,0.4554016,0.52711946
-1.8,2.0,0.54868597,0.5312855,0.017338095,0.45415804,0.5285039
-1.76,-2.0,0.32082012,0.38263774,0.047040254,0.6060625,0.34689727
-1.76,-1.96,0.32367423,0.3844231,0.046499394,0.60444224,0.3490584
-1.76,-1.92,0.3265084,0.38619956,0.045967344,0.60282326,0.3512094
-1.76,-1.88,0.32932302,0.38796723,0.04544396,0.6012056,0.3533504
-1.76,-1.84,0.33211842,0.38972613,0.04492901,0.5995895,0.35548145
-1.76,-1.8,0.33489487,0.39147642,0.04442229,0.5979751,0.3576027
-1.76,-1.76,0.3376528,0.39321816,0.043923642,0.5963622,0.35971418
-1.76,-1.72,0.34039244,0.39495143,0.04343287,0.5947512,0.361816
-1.76,-1.68,0.34311426,0.39667642,0.04294978,0.593142,0.3639083
-1.76,-1.64,0.3458186,0.3983932,0.04247419,0.59153455,0.36599126
-1.76,-1.6,0.34850585,0.4001019,0.042005938,0.58992904,0.368065
-1.76,-1.56,0.35117644,0.40180272,0.041544817,0.58832544,0.3701297
-1.76,-1.52,0.35383055,0.40349573,0.041090712,0.58672386,0.37218544
-1.76,-1.48,0.3564688,0.40518117,0.040643416,0.58512414,0.3742325
-1.76,-1.44,0.35909143,0.40685904,0.040202755,0.58352625,0.37627092
-1.76,-1.4,0.3616989,0.4085297,0.039768595,0.5819304,0.37830105
-1.76,-1.36,0.36429152,0.41019318,0.039340753,0.58033633,0.3803229
-1.76,-1.32,0.36686972,0.4118496,0.03891912,0.57874423,0.3823367
-1.76,-1.28,0.3694339,0.4134992,0.038503498,0.5771538,0.3843427
-1.76,-1.24,0.37198436,0.41514212,0.038093776,0.5755653,0.38634098
-1.76,-1.2,0.37452155,0.4167785,0.037689805,0.57397836,0.3883318
-1.76,-1.16,0.37704575,0.41840854,0.037291437,0.57239324,0.39031532
-1.76,-1.12,0.37955728,0.42003226,0.03689858,0.57080984,0.3922916
-1.76,-1.08,0.38205662,0.42165,0.03651105,0.569228,0.39426097
-1.76,-1.04,0.38454404,0.42326176,0.03612876,0.5676477,0.39622357
-1.76,-1.0,0.3870198,0.42486778,0.035751577,0.5660689,0.39817953
-1.76,-0.96,0.3894843,0.42646813,0.03537942,0.5644917,0.40012896
-1.76,-0.92,0.39193773,0.4280629,0.03501214,0.5629158,0.40207204
-1.76,-0.88,0.39438045,0.4296523,0.03464965,0.5613414,0.40400895
-1.76,-0.84,0.39681274,0.43123636,0.03429185,0.5597684,0.40593973
-1.76,-0.8,0.3992349,0.43281537,0.03393861,0.5581967,0.4078647
-1.76,-0.76,0.40164715,0.4343892,0.033589873,0.5566263,0.4097838
-1.76,-0.72,0.40404975,0.4359582,0.03324552,0.55505717,0.4116973
-1.76,-0.68,0.40644288,0.4375223,0.032905478,0.5534894,0.41360518
-1.76,-0.64,0.40882686,0.43908158,0.03256967,0.55192274,0.41550758
-1.76,-0.6,0.4112018,0.44063625,0.032237984,0.55035734,0.41740462
-1.76,-0.56,0.4135679,0.4421862,0.031910393,0.54879326,0.41929632
-1.76,-0.52,0.41592538,0.44373173,0.03158678,0.54723036,0.42118287
-1.76,-0.48,0.41827443,0.44527265,0.031267095,0.54566866,0.4230642
-1.76,-0.44,0.42061526,0.44680926,0.030951247,0.5441082,0.42494056
-1.76,-0.4,0.42294785,0.44834146,0.030639175,0.542549,0.4268118
-1.76,-0.36,0.4252726,0.44986936,0.030330842,0.540991,0.42867815
-1.76,-0.32,0.42758942,0.45139298,0.030026153,0.5394343,0.43053958
-1.76,-0.28,0.4298985,0.45291233,0.029725073,0.5378789,0.43239608
-1.76,-0.24,0.4321999,0.4544274,0.029427532,0.5363248,0.43424764
-1.76,-0.2,0.43449387,0.45593834,0.02913349,0.53477204,0.43609446
-1.76,-0.16,0.43678042,0.45744514,0.028842874,0.5332207,0.43793646
-1.76,-0.12,0.43905964,0.45894766,0.028555648,0.5316707,0.4397736
-1.76,-0.08,0.44133157,0.46044612,0.028271748,0.5301222,0.441606
-1.76,-0.04,0.4435964,0.46194044,0.027991151,0.52857524,0.44343358
-1.76,0.0,0.44585392,0.46343052,0.0277138,0.52702993,0.44525626
-1.76,0.04,0.44810453,0.46491653,0.02743965,0.5254861,0.44707423
-1.76,0.08,0.45034805,0.4663983,0.027168654,0.523944,0.44888732
-1.76,0.12,0.45258462,0.46787593,0.026900772,0.5224036,0.45069557
-1.76,0.16,0.45481417,0.46934935,0.026635967,0.5208651,0.4524989
-1.76,0.2,0.45703688,0.47081858,0.026374226,0.51932836,0.4542974
-1.76,0.24,0.45925254,0.47228354,0.02611546,0.51779366,0.45609084
-1.76,0.28,0.4614614,0.4737442,0.025859678,0.5162609,0.45787936
-1.76,0.32,0.46366316,0.4752005,0.025606858,0.51473045,0.4596627
-1.76,0.36,0.46585813,0.47665244,0.02535691,0.5132021,0.46144098
-1.76,0.4,0.46804604,0.4781,0.025109854,0.5116761,0.46321407
-1.76,0.44,0.4702269,0.47954297,0.024865657,0.5101525,0.4649818
-1.76,0.48,0.47240078,0.48098147,0.02462426,0.50863147,0.4667443
-1.76,0.52,0.47456744,0.4824153,0.024385665,0.5071131,0.46850124
-1.76,0.56,0.47672695,0.48384443,0.024149828,0.5055975,0.47025266
-1.76,0.6,0.47887915,0.48526877,0.023916755,0.5040848,0.47199845
-1.76,0.64,0.48102388,0.48668808,0.023686413,0.5025753,0.47373828
-1.76,0.68,0.4831612,0.48810253,0.023458777,0.5010689,0.47547233
-1.76,0.72,0.48529086,0.48951176,0.023233814,0.49956593,0.47720024
-1.76,0.76,0.4874127,0.49091583,0.023011535,0.49806654,0.47892195
-1.76,0.8,0.48952654,0.4923144,0.022791924,0.49657097,0.48063716
-1.76,0.84,0.49163234,0.49370748,0.022574933,0.4950792,0.48234585
-1.76,0.88,0.49372974,0.49509484,0.02236059,0.49359167,0.48404768
-1.76,0.92,0.4958187,0.49647647,0.022148848,0.4921085,0.48574266
-1.76,0.96,0.4978988,0.49785197,0.021939727,0.49063,0.4874303
-1.76,1.0,0.49996993,0.49922124,0.021733215,0.4891563,0.48911053
-1.76,1.04,0.50203186,0.5005841,0.02152929,0.48768762,0.49078307
-1.76,1.08,0.50408417,0.50194037,0.021327958,0.48622438,0.4924476
-1.76,1.12,0.5061267,0.5032898,0.021129208,0.48476672,0.494104
-1.76,1.16,0.5081591,0.50463223,0.020933017,0.48331505,0.49575192
-1.76,1.2,0.5101813,0.5059675,0.0207394,0.48186937,0.49739125
-1.76,1.24,0.51219255,0.50729513,0.020548364,0.48043025,0.49902135
-1.76,1.28,0.5141928,0.5086151,0.020359887,0.47899786,0.5006422
-1.76,1.32,0.51618177,0.50992715,0.020173978,0.47757253,0.50225353
-1.76,1.36,0.5181591,0.51123106,0.019990595,0.47615442,0.50385493
-1.76,1.4,0.5201243,0.5125265,0.01980979,0.47474405,0.5054462
-1.76,1.44,0.5220772,0.5138134,0.019631518,0.47334152,0.507027
